,SMILES,EState_VSA6,PEOE_VSA5,fr_sulfonamd,NumAromaticHeterocycles,Chi3v,MolLogP,MinAbsEStateIndex,PEOE_VSA7,PEOE_VSA4
623,COc1cccc(NC(=O)COC(=O)c2cccnc2)c1,42.595045982382736,0.0,0,1,2.585091800304677,1.8857,0.2978521749481351,24.26546827384644,0.0
624,COc1cccc(OC)c1OCCCc1c(C)n[nH]c1C,14.219595082555069,0.0,0,1,3.480836206709581,3.055340000000001,0.5980092592592593,44.38530327385348,5.098681808301038
625,COc1cccc2cc(C(=O)Nc3cccc(C)n3)c(=O)oc12,30.33183534230805,0.0,0,2,3.318342533586031,2.757320000000001,0.0888340891912318,31.189205473537065,0.0
626,COc1ccccc1-c1nc(SCc2ccccn2)n[nH]1,25.068526062281723,5.098681808301038,0,2,3.78316411211406,3.167600000000001,0.6958881330309905,24.26546827384644,0.0
627,COc1ccccc1C(=O)NCc1ccc2c(c1)OCO2,25.30889874666236,0.0,0,0,3.241649985550234,2.3539000000000003,0.1758177437641721,29.82891976554344,0.0
628,COc1ccccc1CC(=O)NC1CC(C)(C)[NH2+]C(C)(C)C1,7.109797541277533,0.0,0,0,4.23511520703962,1.6368999999999996,0.0722222222222221,33.761315867224106,0.0
629,COc1ccccc1OCC(=O)NCc1ccco1,37.63842881076303,0.0,0,1,2.467729274706902,1.9834,0.0683711262282689,24.26546827384644,0.0
630,COc1ccccc1[C@H]1SCCN1S(C)(=O)=O,18.871682490668647,11.761884949391115,1,0,5.301152511430313,1.7022,0.165601851851852,6.06636706846161,4.305215991296234
631,COn1c(SCc2cccnc2)nc2ccccc2c1=O,18.46005421168776,4.7304076419062255,0,2,3.97502685866854,2.1422,0.197419742588393,23.762552697081823,0.0
632,CS(=O)(=O)N(CC(=O)N1CCCC1)c1cccc(Cl)c1,29.165378004696915,0.0,1,0,4.609829032764084,1.7283999999999995,0.1732402683295537,31.040744451236847,0.0
633,CSC(=Nc1ccccc1)c1c([O-])n(C)c(=O)n(C)c1=O,18.388503320434623,11.761884949391115,0,1,3.6870261943047375,0.5988999999999993,0.0870804988662128,24.268491656869998,0.0
634,CSCC[C@@H](NC(=O)c1cc(C(C)(C)C)oc1C)C(=O)[O-],12.990104268152232,0.0,0,1,3.7460440626363063,1.4869199999999998,0.2124052002190535,31.41954868133644,11.761884949391115
635,C[C@@H](OC(=O)c1cccs1)C(=O)NCc1ccccc1,24.43653410707976,11.336785877934735,0,1,3.5348704788608805,2.609800000000001,0.3067044595616024,23.933618530315144,0.0
636,C[C@@H]1CCCN(C(=O)Cn2nnc(-c3cccnc3)n2)C1,12.393687143226153,10.197363616602075,0,2,3.658980254300488,0.9936,0.0524876648190146,36.1056685245915,4.796506222499014
637,C[C@@H]1CN(C(=O)CN2C(=O)c3ccccc3C2=O)C[C@@H](C)O1,29.165378004696915,0.0,0,0,3.943874089687391,0.9183999999999996,0.0464089401192577,25.980208536304467,0.0
638,C[C@@]1(c2ccccn2)Nc2ccccc2-c2nc3ccccc3n21,0.0,0.0,0,2,4.7176970430636,4.244800000000003,0.4989583333333334,43.32193961046029,0.0
639,Cc1c(C(=O)NCCCN2CCCC2=O)oc2ccccc12,0.0,0.0,0,1,4.111652739937847,2.4835200000000004,0.1931032690854117,25.831747514004253,0.0
640,Cc1c(C(=O)OCCOc2ccccc2)[nH]c2c1C(=O)CCC2,6.923737199690624,0.0,0,1,3.96966707844817,3.077920000000001,0.1032045687086828,37.46156607416286,0.0
641,Cc1cc(=O)nc(SCn2nnc3ccccc3c2=O)[nH]1,31.18920547353706,5.098681808301038,0,2,3.649142926273533,0.93302,0.2193518518518515,19.056471336613843,9.665781456092391
642,Cc1cc(C)n(CNc2nc(C(F)(F)F)cs2)n1,4.681802935145185,11.336785877934735,0,2,3.078022309409405,3.0448400000000007,0.2313685752078609,19.913841467842857,18.26992695132549
643,Cc1cc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)nn1C,0.0,0.0,0,1,6.011383657102325,2.4965200000000003,0.0229109977324257,69.26875214419248,5.098681808301038
644,Cc1cc(C[NH+]2CCOCC2)c(O)c(C2(C)CCCCC2)c1,0.0,0.0,0,0,5.580895895874662,2.33752,0.15619638133031,31.246737983401037,0.0
645,Cc1cc(N(CN2CCCC2=O)C(=O)c2ccccc2)no1,42.15548227284915,0.0,0,1,3.641477956420643,2.20972,0.0611838099437309,25.47729295953985,0.0
646,Cc1cc(N2C(=O)[C@H]3CCC[N@H+]3[C@H]2c2sccc2C)no1,11.336785877934735,11.336785877934735,0,2,5.63452108942368,1.4456399999999998,0.0504629629629627,30.857355730005768,0.0
647,Cc1cc(N2C[C@H](C(=O)[O-])CC2=O)ccc1Br,6.06636706846161,0.0,0,0,3.801319424377584,0.8603199999999996,0.0252429374527589,30.686289896772447,0.0
648,Cc1cc(NC(=O)Cc2c(F)cccc2Cl)no1,12.990104268152232,0.0,0,1,2.6485870359743418,2.9567200000000007,0.1553429705215423,19.056471336613843,0.0
649,Cc1cc(NC(=O)[C@H]2CC(=O)O[C@@H]2c2ccccc2)no1,12.990104268152232,0.0,0,1,3.3545544105840066,2.2259200000000003,0.057765731292517,12.48718869138762,0.0
650,Cc1cc(NC(=O)c2ccccc2Oc2ccccc2)no1,31.18920547353706,0.0,0,1,2.972266181853936,4.027620000000003,0.3057119236583516,31.18920547353706,0.0
651,Cc1cc2c(s1)Nc1ccccc1[NH+]=C2N1CC[NH+](C)CC1,4.899909730850478,11.336785877934735,0,1,5.4378800828669736,0.102720000000001,1.1018530328798186,25.12283840507545,0.0
652,Cc1ccc(-c2nnc(CSc3nncn3N)o2)cc1,0.0,20.39472723320415,0,2,3.5722653834551994,1.64262,0.4947963120433358,19.056471336613843,0.0
653,Cc1ccc(C(=O)N2CCN(S(C)(=O)=O)C2)cc1,17.032643867773697,0.0,1,0,4.238591152874867,0.6699199999999998,0.1239351851851844,19.056471336613843,4.305215991296234
654,Cc1ccc(C)c(NC(=O)CC[NH+]2C[C@@H](C)O[C@H](C)C2)c1,0.0,0.0,0,0,3.989657670912712,1.32414,0.0999981103552536,44.888218850618095,0.0
655,Cc1ccc(CNC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])cc1,0.0,0.0,0,0,3.992824358968942,1.1675199999999997,0.1671527777777777,25.32883193723964,0.0
656,Cc1ccc(C[NH+]2CCC(C(=O)NCCC(C)C)CC2)o1,0.0,0.0,0,1,4.3046615819031455,1.5452199999999991,0.2076383114974382,31.395199005701244,0.0
657,Cc1ccc(N2C(=O)C(Cl)=C([NH2+]CCO)C2=O)c(C)c1,6.06636706846161,0.0,0,0,3.496850524115785,0.1827399999999995,0.0940509259259256,25.47729295953985,0.0
658,Cc1ccc(N2C[C@H](C(=O)Nc3cccnc3)CC2=O)cc1,29.42633101099985,0.0,0,1,3.7705445440509737,2.38162,0.0183428340471989,31.18920547353706,0.0
659,Cc1ccc(NC(=O)CN2C(=O)COc3ccc(C)cc32)nc1,12.263210640074686,0.0,0,1,3.5380110674107623,2.06254,0.0633703896312123,43.17347858816007,0.0
660,Cc1ccc(NC(=O)CN2C(=O)[C@@H](C)Oc3ccccc32)nc1,37.38604904515014,0.0,0,1,3.5541684033753875,2.14262,0.084223119803477,37.61002709646307,0.0
661,Cc1ccc(NC(=O)C[C@H]2SCCNC2=O)cc1Cl,12.13273413692322,11.761884949391115,0,0,4.469281656565421,2.20862,0.0617235834663079,24.61992282831084,0.0
662,Cc1ccc(NC(=O)[C@@H]2CC(c3ccc(F)cc3)=NO2)cc1,12.13273413692322,0.0,0,0,3.4578656823967817,3.265820000000001,0.2456345007138656,36.75265696523406,0.0
663,Cc1ccc(O)c([C@H](CC(=O)N2CCCC2)c2ccccc2)c1,6.06636706846161,0.0,0,0,4.5979029887610885,3.8450200000000025,0.1072222222222227,31.395199005701247,0.0
664,Cc1ccc(OCC(=O)N2CCCCCC2)c(C)c1,0.0,0.0,0,0,3.640350310438306,3.0848400000000016,0.1128472222222225,38.31893620539187,0.0
665,Cc1ccc(S(=O)(=O)C2(C(=O)Nc3cccnc3)CC2)cc1,42.595045982382736,0.0,0,1,6.398250069693161,2.33502,0.1916080351893847,44.03084871938908,0.0
666,Cc1ccc(S(=O)(=O)N(CC(=O)[O-])Cc2ccccc2)cc1,42.46456947923127,0.0,1,0,4.971883796941343,0.9358199999999994,0.0227879346182917,24.61992282831084,4.305215991296234
667,Cc1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)[O-])C2)s1,12.13273413692322,11.336785877934735,1,1,6.360538576994067,0.2071200000000002,0.0154903628117912,31.898114582465865,4.305215991296234
668,Cc1ccc(S[C@H](C)c2nc(-c3ccncc3)no2)cc1,24.155572092617263,11.761884949391115,0,2,4.161384656475837,4.293320000000004,0.107216080876795,38.112942673227685,4.9839785209472085
669,Cc1ccc([C@@H](O)c2nc3ccccc3n2C(C)C)cc1,0.0,0.0,0,1,3.777145493254551,4.007320000000003,0.2430540333417312,38.46739722769209,0.0
670,Cc1ccc2[nH+]c3c(c(N)c2c1)CCN3c1ccccc1,0.0,0.0,0,1,4.252473365709411,3.2387200000000016,0.9174825207860922,31.18920547353706,0.0
671,Cc1ccc2c(c1)c(-c1ccccc1)nc1nncn12,6.3273200747645415,10.197363616602075,0,2,3.4555000443556416,3.2529200000000023,0.6251908541194258,19.056471336613843,0.0
672,Cc1ccc2cc(C#N)c(NCc3ccco3)nc2c1,6.263162995639057,0.0,0,2,3.103770640570995,3.620000000000002,0.5059547430083144,36.75265696523406,5.261891554738487
673,Cc1cccc(-c2nsc(SCC(=O)N3CCCC3)n2)c1,0.0,0.0,0,1,5.279935553826245,3.2280200000000017,0.2127829218107002,37.36423412557093,4.3735399814164495
674,Cc1cccc(NC(=O)c2ccccc2Br)n1,12.13273413692322,0.0,0,1,2.9399113703150963,3.4048200000000017,0.1707638888888885,47.11914937148641,0.0
675,Cc1cccc(NCC(=O)Nc2cccc(C)c2C)c1C,0.0,0.0,0,0,3.922742983392152,3.970880000000003,0.037401738473167,62.081488902473694,0.0
676,Cc1cccc([C@H](CC(=O)N2CCCC2)c2ccccc2)c1O,0.0,0.0,0,0,4.683837267219416,3.845020000000004,0.1072222222222225,30.892283428936636,0.0
677,Cc1ccccc1CSc1nnc(-c2ccccn2)n1N,17.95872852100419,10.197363616602075,0,2,4.168441324716571,2.6546200000000004,0.5721144599815235,30.183374320007832,0.0
678,Cc1ccccc1NCN1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,0.0,0.0,0,0,5.134321436798539,2.17152,0.0027168367346939,36.81018947509803,0.0
679,Cc1ccsc1/C=N/c1c(C)n(C)n(-c2ccccc2)c1=O,22.23318939261524,11.336785877934735,0,2,4.68992046850109,3.6049400000000023,0.1003155706727132,42.99008986692899,0.0
680,Cc1cn(COC/C=C/c2ccccc2)c(=O)[nH]c1=O,6.923737199690624,0.0,0,1,2.7432894911354486,1.53252,0.1067291824137059,12.48718869138762,0.0
681,Cc1csc(SCC(=O)Nc2cccc3nsnc23)n1,11.336785877934735,11.336785877934735,0,2,5.166222647298928,3.1870200000000004,0.0663397581254718,19.056471336613843,8.747079962832899
682,Cc1nc(C)n(C(=O)N(c2ccccc2)c2ccccc2)n1,18.74738413023173,5.098681808301038,0,1,3.276114723555874,3.7013400000000023,0.2541666666666666,38.112942673227685,4.681802935145185
683,Cc1nc(N2CC[NH+](Cc3ccccc3)CC2)nc(O)c1C,4.899909730850478,0.0,0,1,4.402061755174813,0.70414,0.0986685988674627,13.847474399381248,4.9839785209472085
684,Cc1nc2sc3c(c2c2nc(-c4ccco4)nn12)CCCC3,6.263162995639057,16.435467686235775,0,4,5.480594093877612,3.786220000000003,0.6232957766439908,50.303209320014886,4.515397893615623
685,Cc1noc(C)c1C(=O)NCCc1ccc(Cl)cc1,13.847474399381248,0.0,0,1,3.124898214741263,2.917340000000001,0.1479504353181597,37.96448165092748,0.0
686,Clc1c(-c2nnc3n2CCC3)sc2ccccc12,11.336785877934735,21.534149494536813,0,2,5.018857077974741,3.759400000000002,0.8034259259259262,12.48718869138762,0.0
687,Clc1ccc(COn2nnc3ccccc32)c(Cl)c1,12.13273413692322,5.098681808301038,0,1,3.2659030028529115,3.366900000000002,0.2949965356512976,29.478853369501305,0.0
688,Clc1cccc(C[N@H+]2CCCC[C@@H]2c2cccnc2)c1,4.899909730850478,0.0,0,1,4.375584891085564,3.045100000000001,0.5661404006046863,31.040744451236847,0.0
689,Cn1cccc1P(=O)(c1cccn1C)c1cccn1C,0.0,0.0,0,3,7.046302097538171,1.3415,0.8482407407407409,36.39820241076966,0.0
690,Cn1ccnc1SCC(=O)Nc1ccc2ccccc2c1,6.196843571613076,0.0,0,1,4.200678459602102,3.304100000000002,0.0293693310657592,22.90518256585281,0.0
691,Cn1cnnc1SCc1ccccc1Br,18.089205024155657,10.197363616602075,0,1,3.84125408868769,2.869900000000001,0.8967824074074074,11.629818560158606,0.0
692,Cn1nnnc1SCC(=O)N1CCc2ccccc2C1,11.729474917822374,5.098681808301038,0,1,4.38472543045347,0.8870999999999991,0.131947278911565,27.97449479762973,0.0
693,Cn1nnnc1SCC[NH2+]CC#Cc1ccccc1,16.4436878845363,5.098681808301038,0,1,3.431215121832456,-0.0826999999999993,0.8120235733182163,28.4799386470886,0.0
694,FC(F)(F)c1cccc(N2CC[NH+](Cc3ccoc3)CC2)c1,18.592693059739723,0.0,0,1,4.043402853514412,2.2035,0.5850243916437103,24.26546827384644,13.17124514302446
695,FC(F)C(F)(F)C1=CC(c2cccs2)=NCCN1,17.512796907389134,11.336785877934735,0,1,3.2896258310869717,2.9247000000000005,0.1141057256235826,17.522449945761405,8.78083009534964
696,Fc1ccc(-c2nnc(NC3=[NH+]CCCCC3)o2)cc1,12.13273413692322,5.098681808301038,0,1,3.2159338907958204,1.3406999999999991,0.2871991189726572,43.52793314262447,5.316788604006331
697,N#C/C(=C\c1ccco1)Sc1nc2ccccc2s1,29.742336048869284,11.336785877934735,0,2,4.424259366281509,4.546080000000002,0.5638945578231291,36.027353223237554,5.261891554738487
698,N#CC1=C([NH3+])SC2(CCCCC2)S[C@@H]1c1ccccc1,0.0,11.761884949391115,0,0,7.409179959618123,3.845180000000004,0.1602314814814811,30.166979686940127,5.261891554738487
699,N=c1n(CCO)c2ccccc2n1Cc1ccc(Cl)cc1,0.0,0.0,0,1,3.8041898410519295,2.616270000000001,0.0193444481404438,29.82891976554344,0.0
700,N=c1n(CCO)c2ccccc2n1Cc1ccccc1,0.0,0.0,0,1,3.481780923598257,1.96287,0.0375905454774505,17.696185628620217,0.0
701,NC(=O)c1ccccc1NC(=O)C[NH+]1CCOCC1,24.26546827384644,0.0,0,0,3.077075513109277,-1.3608999999999989,0.1198148148148143,12.13273413692322,0.0
702,NC1=[NH+][C@@H](c2ccccc2Cl)n2c(nc3ccccc32)N1,0.0,0.0,0,1,3.936715942785712,1.0574000000000003,0.1922685185185186,18.19910120538483,4.9839785209472085
703,Nc1[nH]cnc2nc(SCC[NH+]3CCCCC3)nc1-2,22.98911475500613,0.0,0,0,4.379260625364047,0.0475999999999994,0.5333384417944307,19.26246486877803,0.0
704,Nc1ccccc1SCC(=O)N1CCc2ccccc21,0.0,11.761884949391115,0,0,4.532449175702543,2.950200000000001,0.1418546863189722,30.18337432000784,0.0
705,Nc1nc(-c2cccnc2)nn1C(=O)Cc1ccccc1,18.46005421168776,5.098681808301038,0,2,2.986325244832297,1.8052,0.0785038737717311,17.696185628620217,9.665781456092391
706,Nc1nc(OCC(F)(F)F)cc(Oc2ccccc2F)n1,0.0,0.0,0,1,2.131330064364588,2.931300000000001,0.1552116795792388,12.13273413692322,23.13920218491888
707,Nc1nc2n(n1)C1(CCCCC1)C1=C(CCCC1)N2,5.573104530069267,5.098681808301038,0,1,5.001938553602042,2.7733000000000008,0.0825462962962964,44.09803426762532,4.9839785209472085
708,O=C(CCN1C(=O)c2ccccc2C1=O)Oc1ccc(F)cc1,24.26546827384644,0.0,0,0,3.463043990696013,2.4174000000000007,0.0631203546233303,36.39820241076966,0.0
709,O=C(CC[C@@H]1COc2ccccc2O1)Nc1ccc(Cl)cn1,12.13273413692322,0.0,0,1,3.479353320947613,3.293700000000001,0.1136286428151502,30.686289896772447,0.0
710,O=C(CCc1ccccc1)Nc1ccc(N2CCOCC2)cc1,0.0,0.0,0,0,4.010855787701842,3.094500000000002,0.0490514508272446,36.249741388469445,0.0
711,O=C(CCc1nc2ccccc2[nH]1)Nc1ccc2c(c1)OCO2,18.19910120538483,0.0,0,1,3.683611041940595,2.8629000000000007,0.065443121693121,24.26546827384644,0.0
712,O=C(CCn1c(=O)oc2ccccc21)N1CCOCC1,10.966276799312087,0.0,0,1,3.486771619384982,0.8433999999999999,0.0467417800453524,12.13273413692322,0.0
713,O=C(CN1C(=O)CSC1=O)Nc1ccccc1F,6.06636706846161,0.0,0,0,3.148850903914564,1.4596000000000002,0.0224518140589571,12.13273413692322,0.0
714,O=C(COC(=O)C1CCC1)NCc1ccccc1Cl,6.06636706846161,0.0,0,0,3.586600620516313,2.2995,0.0033631629113233,24.471461806010623,0.0
715,O=C(COC(=O)CCC1CCCC1)Nc1ccc(Cl)cn1,12.13273413692322,0.0,0,1,3.8141607131404784,3.187100000000001,0.2839221938775513,24.471461806010623,0.0
716,O=C(COC(=O)CCOc1ccccc1)NCc1ccco1,24.26546827384644,0.0,0,1,2.7222599537330776,1.9081000000000004,0.0836886652809272,24.26546827384644,0.0
717,O=C(COC(=O)c1ccccn1)Nc1cccc(Cl)c1,36.39820241076966,0.0,0,1,2.5518595788814613,2.530500000000001,0.1556069958847741,30.33183534230805,0.0
718,O=C(CSC1=NCCS1)Nc1ccccc1F,29.960986154775945,0.0,0,0,4.284842729633681,2.600200000000001,0.2126851851851852,12.13273413692322,0.0
719,O=C(CSc1nc2cc(Cl)ccc2o1)N1CCOCC1,23.09901093623531,0.0,0,1,4.06085671275912,2.432100000000001,0.0820264165336925,18.19910120538483,0.0
720,O=C(CSc1ncnc2nc[nH]c12)N1CCOCC1,6.3273200747645415,0.0,0,2,3.858614443268336,0.3037999999999998,0.1107199546485266,0.0,0.0
721,O=C(NC(=O)c1ccccc1)NC1(C(F)(F)F)OCCO1,23.51588980939116,0.0,0,0,2.608308393063153,1.3889,0.1268216175359042,12.13273413692322,13.17124514302446
722,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1,36.6591554170726,0.0,0,2,3.0221189225071647,1.4165999999999994,0.1319486028775345,37.10711151969846,0.0
723,O=C(NCc1ccc(F)cc1)c1noc2c1CCCC2,12.13273413692322,0.0,0,1,3.531577698249301,2.6225000000000014,0.2349768518518518,36.958650497398246,0.0
724,O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)OCO2,24.26546827384644,0.0,0,0,3.2119534114923094,2.9987000000000013,0.1636337868480721,35.89528683400505,0.0
725,O=C(Nc1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,0.0,0.0,0,0,3.433966199748807,3.900900000000002,0.4595134164777028,12.84164324585202,0.0
726,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ncn[nH]1,6.06636706846161,0.0,0,1,3.8351307791016103,2.7006999999999994,0.1724347191942794,37.46156607416286,5.098681808301038
727,O=C(Nc1ccc(NC(=O)C2CC2)nc1)c1cccnc1,30.46231184545952,0.0,0,2,3.1444866323217093,2.0774,0.0089310267520947,37.107111519698464,0.0
728,O=C(Nc1ccc2nc(-c3cccnc3)[nH]c2c1)c1ccco1,30.59278834861098,0.0,0,3,3.419689284410457,3.470200000000001,0.2692190925957163,42.46456947923127,0.0
729,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccco1,12.13273413692322,0.0,0,2,3.528219899032793,4.0752000000000015,0.2769816185197682,36.39820241076966,0.0
730,O=C(Nc1ccccc1)OCCNC(=O)c1ccccc1,36.39820241076966,0.0,0,0,2.676942099382351,2.6651000000000007,0.1083734882842029,24.26546827384644,0.0
731,O=C(Nc1ccccc1C(F)(F)F)N1CCCCCC1,4.899909730850478,0.0,0,0,3.367342706920349,4.113300000000003,0.18588246409675,24.97437738277524,13.17124514302446
732,O=C(OCC(=O)N1CCOCC1)c1ccc2c(c1)OCCO2,23.099010936235302,0.0,0,0,3.468406542213346,0.4733999999999996,0.213709871294196,18.19910120538483,0.0
733,O=C([O-])CCC(=O)Nc1ccccc1N1CCOCC1,0.0,0.0,0,0,3.0860966774403638,-0.0082000000000002,0.0835528470647517,18.55355575984923,0.0
734,O=C([O-])CCC(=O)c1ccc2ccc3cccc4ccc1c2c34,6.06636706846161,0.0,0,0,4.385260803484462,3.296800000000002,0.0354134385235573,38.73816690971479,0.0
735,O=C([O-])CCCC(=O)Nc1ccc(Cl)c(Cl)c1,12.13273413692322,0.0,0,0,2.727126899488058,1.8521,0.1192713057445198,31.040744451236847,0.0
736,O=C([O-])CS[C@@H]1CC(=O)N(c2cccc(Cl)c2)C1=O,18.19910120538483,11.761884949391115,0,0,3.982145382069085,0.4549999999999994,0.0106216931216933,18.19910120538483,0.0
737,O=C(c1cccc(Cl)c1)N1CCN(c2ccccn2)CC1,30.46231184545952,0.0,0,1,3.8468230663267695,2.697400000000001,0.039973020072227,30.33183534230805,0.0
738,O=C(c1ccco1)N(Cc1ccco1)c1ccc(O)cc1,42.66136540640872,0.0,0,2,3.0325475651168405,3.425200000000002,0.1408761127907956,48.53093654769288,0.0
739,O=C1CC[C@H](C(=O)OCc2cc(Cl)ccc2OC(F)F)N1,0.0,0.0,0,0,3.12342758364748,2.2632,0.1132800820945658,24.61992282831084,8.78083009534964
740,O=C1C[C@H](c2cccc(Br)c2)C2=C(CCCC2=O)N1,0.0,0.0,0,0,4.228725025606341,3.059700000000001,0.0124310279667421,30.53782887447224,0.0
741,O=C1N2c3ccccc3CCc3cccc(c32)[C@@]1(O)C(F)(F)F,30.33183534230805,0.0,0,0,4.552021655507834,3.2134000000000023,0.1687731481481484,30.03491329770762,13.17124514302446
742,O=C1NC2=C(C(=O)c3ccccc32)[C@@H](c2ccccc2)N1,6.06636706846161,0.0,0,0,3.890535251203969,2.6481000000000003,0.0259693877551019,5.563451491696996,0.0
743,O=C1[C@@H]2[C@H](C(=O)N1c1nccs1)[C@@H]1C=C[C@H]2C12CC2,11.576906342078992,11.336785877934735,0,1,6.219779400389492,1.8447,0.0203009259259261,30.092445807571583,0.0
744,O=C1[C@H]2CCC[N@H+]2[C@@H](c2cccnc2)N1c1ccc(Cl)cc1,6.196843571613076,0.0,0,1,4.9077069623136085,1.8277,0.009143990929705,36.39820241076966,0.0
745,O=C1c2ccccc2N[C@@H](c2ccccc2)N1c1ccc(O)cc1,29.165378004696915,0.0,0,0,4.169882809981877,4.163300000000002,0.0658399470899471,41.96165390246666,0.0
746,O=S(=O)(CCc1nc2ccccc2o1)c1ccc(Cl)cc1,18.19910120538483,0.0,0,1,5.079545643156861,3.497600000000003,0.0541128117913829,36.39820241076966,0.0
747,O=S(=O)(c1cccc2cccnc12)N(CCO)CCO,24.26546827384644,0.0,1,1,4.842553823975244,0.2101000000000001,0.0633784486016628,12.13273413692322,4.305215991296234
748,O=[S@@](N1CCCCCC1)C12CC3CC(CC(C3)C1)C2,0.0,0.0,0,0,8.227032585566324,3.494900000000002,0.2074305555555553,69.12029112189227,0.0
749,O=c1c2ccccc2nc(-c2ccco2)n1-c1ccccn1,42.79184190956019,0.0,0,3,3.395646742010716,3.040700000000001,0.1706481481481478,36.39820241076966,0.0
750,O=c1ccc2cc(S(=O)(=O)N3CCOCC3)ccc2o1,6.06636706846161,0.0,1,1,5.093242034988663,0.8138999999999997,0.1951379440665162,24.26546827384644,4.305215991296234
751,Oc1ccc(/C=N/C[C@@H]2COc3ccccc3O2)cc1,18.347334716458537,0.0,0,0,3.010014062196306,2.6511000000000005,0.0710509049298735,41.96165390246666,0.0
752,Oc1ccc2oc3c(c2c1/C=N/n1cnnc1)CCCC3,12.280967647996928,10.197363616602075,0,2,3.863131391459106,2.490900000000001,0.2023129251700679,31.39519900570125,5.101407525739723
753,[O-]N1C(c2ccc(Cl)cc2Cl)N([O-])[C@H]2CCCC[C@H]21,18.19910120538483,0.0,0,0,4.632857565750148,3.916400000000002,0.2055604371378183,24.97437738277524,0.0
754,[O-][n+]1c2c(nn1-c1ccccc1Cl)-c1nonc1CC2,24.26546827384644,4.845110929260056,0,2,3.637955894795047,1.3077,0.4541187169312171,22.08590361654768,0.0
755,c1ccc(-c2nc(-n3ccnc3)nc(-n3ccnc3)n2)cc1,46.576213731564096,0.0,0,3,3.114478010989952,1.9099999999999997,0.5093083900226758,0.0,14.951935562841626
756,c1ccc(-n2nnnc2NCCc2c[nH]c3ccccc23)cc1,4.681802935145185,0.0,0,2,3.8226427753335535,2.7982000000000014,0.6491122868900647,40.61014451131757,4.681802935145185
757,c1ccc2cc3[nH]c(C[NH+]4CCOCC4)nc3cc2c1,4.899909730850478,0.0,0,1,4.015745380490483,1.1311999999999995,0.860562960134569,22.90518256585281,0.0
758,c1ccn2c(SCc3cn4ccsc4[nH+]3)nnc2c1,23.09867082732585,10.197363616602075,0,4,4.623100109933309,2.1499,0.8512773998488284,12.13273413692322,4.400694606261793
759,c1coc(Cn2nnnc2C[NH+]2CCN(C3CCCC3)CC2)c1,11.163072726489537,5.098681808301038,0,2,5.246119301249442,-0.0424999999999986,0.607948816872428,35.40114757408497,0.0
760,c1nc(N2CCOCC2)c2c3c(sc2n1)CCCC3,6.3273200747645415,11.336785877934735,0,2,5.2417612659806485,2.4067000000000007,0.8033966364323506,31.246737983401037,0.0
761,Brc1ccc(-c2nn3c(-c4ccccn4)nnc3s2)o1,10.7122414652287,15.296045424903111,0,4,4.008392344077048,3.270300000000001,0.6191868622448982,40.19541217179579,4.515397893615623
762,Brc1ccc(-c2nn3c(-c4ccncc4)nnc3s2)o1,16.909085036841773,15.296045424903111,0,4,4.052920030933393,3.2703000000000007,0.6739097495951754,40.19541217179579,4.515397893615623
763,C/C([NH2+]C[C@H]1CCCO1)=C1/C(=O)NC(=O)N(c2ccccc2)C1=O,37.255572541998674,0.0,0,0,4.187221795101502,0.2858000000000005,0.003287037037037,24.97437738277524,0.0
764,C=CCCC(=O)Nc1ccc(COC(=O)N2CCOCC2)cc1,23.10866397460758,6.578935683598497,0,0,3.4448100213824984,2.560100000000001,0.0450044447518844,24.117007251546223,0.0
765,C=CCN1C[C@H](c2nc3ccccc3n2Cc2ccccc2)CC1=O,6.076020106833881,6.578935683598497,0,1,4.796722407920398,3.586500000000002,0.1282983749055177,17.696185628620217,0.0
766,C=CCn1c(=O)c(C(=O)NCCc2ccccc2)c([O-])c2ccccc21,30.34148838068032,6.578935683598497,0,1,4.206343265536994,2.2336,0.2261131092065433,23.43686439754941,0.0
767,CC(=O)NC1C[C@H]2CCC[C@@H](C1)N2S(=O)(=O)c1cccc(F)c1,4.305215991296234,0.0,1,0,6.687554217165357,2.036,0.0068306458385829,43.88238769708887,4.305215991296234
768,CC(=O)N[C@@H]1C(=O)NC(SCC(=O)NC2CCCCC2)=[NH+]C1=O,0.0,0.0,0,0,4.562649549995681,-2.233799999999996,0.1083302626606199,24.603528195243133,0.0
769,CC(=O)Nc1ccc(Nc2nc(C)nc3c2oc2ccccc23)cc1,0.0,0.0,0,2,3.7995743902281607,4.386420000000002,0.1008162155592498,43.32193961046029,0.0
770,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,12.524163646377618,0.0,0,2,3.199761398641746,0.5409999999999998,0.1116350151171576,6.4208216229260096,4.9839785209472085
